Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19007 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,800MHz for EU868/IN865/RU864,115247
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19007 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116223
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19007 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116223
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19007 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116223
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19007 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116223
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115248
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115248
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115248
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115248
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116224
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116224
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116224
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - no additional modules - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116224
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115249
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115249
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115249
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115249
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116225
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116225
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116225
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116225
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,800MHz for EU868/IN865/RU864,115250
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,800MHz for EU868/IN865/RU864,115250
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,800MHz for EU868/IN865/RU864,115250
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,800MHz for EU868/IN865/RU864,115250
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116226
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116226
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116226
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,900MHz for US915/AU915/KR920/AS923,116226
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115251
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115251
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115251
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,800MHz for EU868/IN865/RU864,115251
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116227
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116227
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116227
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,None,Frequency,900MHz for US915/AU915/KR920/AS923,116227
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115252
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115252
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115252
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,800MHz for EU868/IN865/RU864,115252
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116228
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116228
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116228
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Soldered,Frequency,900MHz for US915/AU915/KR920/AS923,116228
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,800MHz for EU868/IN865/RU864,115253
meshtastic-starter-kit-esp32-s3-lora-sx1262,"WisMesh RAK3312 Starter Kit | Modular WisBlock LoRa mesh kit with ESP32-S3 core, pre-flashed Meshtastic firmware, and antenna for off-grid communication",Base Board and additional Modules,RAK19003 Base Board - RAK1921 OLED display - RAK12501 GNSS module - RAK1904 Acc sensor - 2dBi rubber antenna,OLED Assembly Method,OLED Loose,Frequency,800MHz for EU868/IN865/RU864,115253
